,close,high,low,open,symbol,volume,id,key,subkey,updated,changeOverTime,marketChangeOverTime,uOpen,uClose,uHigh,uLow,uVolume,fOpen,fClose,fHigh,fLow,fVolume,date,change,changePercent
2019-05-24,282.78,284.2,282.09,283.74,SPY,55268095,HISTORICAL_PRICES,SPY,,1648509396000,0.9967518712046318,0.9967518712046318,283.74,282.78,284.2,282.09,55268095,270.1158,269.2019,270.5538,268.5451,55268095,"May 24, 19",0.6399999999999864,0.0023
2019-05-28,280.15,284.15,280.13,283.09,SPY,70029356,HISTORICAL_PRICES,SPY,,1648509396000,0.9781810478745938,0.9781810478745938,283.09,280.15,284.15,280.13,70029356,269.4971,266.6982,270.5062,266.6792,70029356,"May 28, 19",-2.6299999999999955,-0.0093
2019-05-29,278.27,279.36,276.71,278.91,SPY,104972927,HISTORICAL_PRICES,SPY,,1648509378000,0.9649060867109164,0.9649060867109164,278.91,278.27,279.36,276.71,104972927,265.5178,264.9085,265.9462,263.4234,104972927,"May 29, 19",-1.8799999999999955,-0.0067
2019-05-30,279.03,280.04,277.805,279.11,SPY,62523780,HISTORICAL_PRICES,SPY,,1648509713000,0.9702725603728284,0.9702725603728284,279.11,279.03,280.04,277.805,62523780,265.7082,265.632,266.5935,264.4658,62523780,"May 30, 19",0.7599999999999909,0.0027
2019-05-31,275.27,277.12,275.24,276.2,SPY,86862782,HISTORICAL_PRICES,SPY,,1648509396000,0.9437226380454736,0.9437226380454736,276.2,275.27,277.12,275.24,86862782,262.9379,262.0525,263.8137,262.024,86862782,"May 31, 19",-3.759999999999991,-0.0135
2019-06-03,274.57,276.5521,273.09,275.31,SPY,96427952,HISTORICAL_PRICES,SPY,,1648509538000,0.9387798333568704,0.9387798333568704,275.31,274.57,276.5521,273.09,96427952,262.0906,261.3862,263.2731,259.9772,96427952,"Jun 3, 19",-0.6999999999999886,-0.0025
2019-06-04,280.53,280.68,276.62,277.12,SPY,77231889,HISTORICAL_PRICES,SPY,,1648509378000,0.9808642847055498,0.9808642847055498,277.12,280.53,280.68,276.62,77231889,263.8137,267.06,267.2028,263.3377,77231889,"Jun 4, 19",5.9599999999999795,0.0217
2019-06-05,282.96,282.99,280.32,282.33,SPY,71169717,HISTORICAL_PRICES,SPY,,1648509713000,0.9980228781245585,0.9980228781245585,282.33,282.96,282.99,280.32,71169717,268.7735,269.3733,269.4019,266.8601,71169717,"Jun 5, 19",2.430000000000007,0.0087
2019-06-06,284.8,285.55,282.57,283.29,SPY,69430381,HISTORICAL_PRICES,SPY,,1648509630000,1.0110153933060302,1.0110153933060302,283.29,284.8,285.55,282.57,69430381,269.6875,271.1249,271.8389,269.002,69430381,"Jun 6, 19",1.8400000000000318,0.0065
2019-06-07,287.65,288.85,285.74,285.93,SPY,74272199,HISTORICAL_PRICES,SPY,,1648509768000,1.0311396695382007,1.0311396695382007,285.93,287.65,288.85,285.74,74272199,272.2007,273.8381,274.9805,272.0198,74272199,"Jun 7, 19",2.849999999999966,0.01
2019-06-10,288.97,290.82,288.8734,289.37,SPY,60799053,HISTORICAL_PRICES,SPY,,1648509490000,1.0404603869509959,1.0404603869509959,289.37,288.97,290.82,288.8734,60799053,275.4755,275.0947,276.8559,275.0028,60799053,"Jun 10, 19",1.32000000000005,0.0046
2019-06-11,288.9,291.4,288.1805,290.99,SPY,58641325,HISTORICAL_PRICES,SPY,,1648509731000,1.039966106482135,1.039966106482135,290.99,288.9,291.4,288.1805,58641325,277.0177,275.0281,277.408,274.3431,58641325,"Jun 11, 19",-0.07000000000005002,-0.0002
2019-06-12,288.39,289.26,287.815,288.64,SPY,47096312,HISTORICAL_PRICES,SPY,,1648509598000,1.03636492020901,1.03636492020901,288.64,288.39,289.26,287.815,47096312,274.7806,274.5426,275.3708,273.9952,47096312,"Jun 12, 19",-0.5099999999999909,-0.0018
2019-06-13,289.58,289.98,288.62,289.4,SPY,48945156,HISTORICAL_PRICES,SPY,,1648509651000,1.0447676881796355,1.0447676881796355,289.4,289.58,289.98,288.62,48945156,275.5041,275.6754,276.0562,274.7615,48945156,"Jun 13, 19",1.1899999999999977,0.0041
2019-06-14,289.26,289.93,288.41,289.26,SPY,52324716,HISTORICAL_PRICES,SPY,,1648509527000,1.0425081203219884,1.0425081203219884,289.26,289.26,289.93,288.41,52324716,275.3708,275.3708,276.0086,274.5616,52324716,"Jun 14, 19",-0.3199999999999932,-0.0011
2019-06-17,289.37,290.22,289.18,289.52,SPY,39205709,HISTORICAL_PRICES,SPY,,1648509490000,1.0432848467730547,1.0432848467730547,289.52,289.37,290.22,289.18,39205709,275.6183,275.4755,276.2847,275.2946,39205709,"Jun 17, 19",0.11000000000001364,0.0004
2019-06-18,292.4,293.57,290.99,291.39,SPY,85434823,HISTORICAL_PRICES,SPY,,1648509651000,1.0646801299251516,1.0646801299251516,291.39,292.4,293.57,290.99,85434823,277.3985,278.36,279.4738,277.0177,85434823,"Jun 18, 19",3.0299999999999727,0.0105
2019-06-19,293.06,293.65,291.47,292.55,SPY,78674377,HISTORICAL_PRICES,SPY,,1648509490000,1.0693404886315492,1.0693404886315492,292.55,293.06,293.65,291.47,78674377,278.5028,278.9883,279.55,277.4747,78674377,"Jun 19, 19",0.660000000000025,0.0023
2019-06-20,295.86,296.3093,293.1255,296.04,SPY,116570017,HISTORICAL_PRICES,SPY,,1648509731000,1.0891117073859624,1.0891117073859624,296.04,295.86,296.3093,293.1255,116570017,281.8252,281.6539,282.0816,279.0507,116570017,"Jun 20, 19",2.8000000000000114,0.0096
2019-06-21,294,295.52,293.76,294.13,SPY,83309466,HISTORICAL_PRICES,SPY,,1648509789000,1.075977969213388,1.075977969213388,294.13,294,295.52,293.76,83309466,281.3685,281.2441,282.6982,281.0145,83309466,"Jun 21, 19",-1.8600000000000136,-0.0063
2019-06-24,293.64,294.58,293.47,294.23,SPY,47582730,HISTORICAL_PRICES,SPY,,1648509768000,1.0734359553735346,1.0734359553735346,294.23,293.64,294.58,293.47,47582730,281.4641,280.8997,281.7989,280.7371,47582730,"Jun 24, 19",-0.36000000000001364,-0.0012
2019-06-25,290.76,293.73,290.64,293.7,SPY,82028656,HISTORICAL_PRICES,SPY,,1648509768000,1.0530998446547097,1.0530998446547097,293.7,290.76,293.73,290.64,82028656,280.9571,278.1447,280.9858,278.0299,82028656,"Jun 25, 19",-2.8799999999999955,-0.0098
2019-06-26,290.47,292.31,290.345,291.75,SPY,51584902,HISTORICAL_PRICES,SPY,,1648509378000,1.051052111283717,1.051052111283717,291.75,290.47,292.31,290.345,51584902,279.0917,277.8673,279.6274,277.7477,51584902,"Jun 26, 19",-0.2899999999999636,-0.001
2019-06-27,291.5,292.06,290.89,291.31,SPY,40355239,HISTORICAL_PRICES,SPY,,1648509694000,1.058325095325519,1.058325095325519,291.31,291.5,292.06,290.89,40355239,278.6708,278.8526,279.3883,278.269,40355239,"Jun 27, 19",1.0299999999999727,0.0035
2019-06-28,293,293.55,292.01,292.58,SPY,59350929,HISTORICAL_PRICES,SPY,,1648509538000,1.0689168196582404,1.0689168196582404,292.58,293,293.55,292.01,59350929,279.8857,280.2875,280.8136,279.3405,59350929,"Jun 28, 19",1.5,0.0051
2019-07-01,295.66,296.92,294.33,296.68,SPY,79107474,HISTORICAL_PRICES,SPY,,1648509694000,1.0876994774749331,1.0876994774749331,296.68,295.66,296.92,294.33,79107474,283.8078,282.8321,284.0374,281.5598,79107474,"Jul 1, 19",2.660000000000025,0.0091
2019-07-02,296.43,296.49,294.68,295.61,SPY,61504544,HISTORICAL_PRICES,SPY,,1648509731000,1.0931365626323966,1.0931365626323966,295.61,296.43,296.49,294.68,61504544,282.7843,283.5687,283.6261,281.8946,61504544,"Jul 2, 19",0.7699999999999818,0.0026
2019-07-03,298.8,298.82,297.02,297.18,SPY,40898896,HISTORICAL_PRICES,SPY,,1648509731000,1.1098714870780964,1.1098714870780964,297.18,298.8,298.82,297.02,40898896,284.2861,285.8359,285.855,284.1331,40898896,"Jul 3, 19",2.3700000000000045,0.008
2019-07-05,298.46,298.64,296.01,297.44,SPY,51677326,HISTORICAL_PRICES,SPY,,1648509446000,1.107470696229346,1.107470696229346,297.44,298.46,298.64,296.01,51677326,284.5349,285.5106,285.6828,283.1669,51677326,"Jul 5, 19",-0.34000000000003183,-0.0011
2019-07-08,296.82,298.2579,296.22,297.01,SPY,45841772,HISTORICAL_PRICES,SPY,,1648509419000,1.095890410958904,1.095890410958904,297.01,296.82,298.2579,296.22,45841772,284.1235,283.9418,285.3173,283.3678,45841772,"Jul 8, 19",-1.6399999999999864,-0.0055
2019-07-09,297.19,297.52,295.48,295.54,SPY,41101279,HISTORICAL_PRICES,SPY,,1648509419000,1.0985030362943087,1.0985030362943087,295.54,297.19,297.52,295.48,41101279,282.7173,284.2957,284.6114,282.6599,41101279,"Jul 9, 19",0.37000000000000455,0.0012
2019-07-10,298.61,299.66,297.78,298.37,SPY,58595558,HISTORICAL_PRICES,SPY,,1648509556000,1.1085298686626184,1.1085298686626184,298.37,298.61,299.66,297.78,58595558,285.4245,285.6541,286.6585,284.8601,58595558,"Jul 10, 19",1.420000000000016,0.0048
2019-07-11,299.31,299.58,298.2,299.32,SPY,50889481,HISTORICAL_PRICES,SPY,,1648509527000,1.1134726733512215,1.1134726733512215,299.32,299.31,299.58,298.2,50889481,286.3333,286.3237,286.582,285.2619,50889481,"Jul 11, 19",0.6999999999999886,0.0023
2019-07-12,300.65,300.73,299.51,299.85,SPY,40354410,HISTORICAL_PRICES,SPY,,1648509446000,1.122934613755119,1.122934613755119,299.85,300.65,300.73,299.51,40354410,286.8403,287.6056,287.6821,286.515,40354410,"Jul 12, 19",1.339999999999975,0.0045
2019-07-15,300.75,301.13,300.19,301.13,SPY,33910261,HISTORICAL_PRICES,SPY,,1648509556000,1.123640728710634,1.123640728710634,301.13,300.75,301.13,300.19,33910261,288.0648,287.7012,288.0648,287.1655,33910261,"Jul 15, 19",0.10000000000002274,0.0003
2019-07-16,299.71,300.88,299.44,300.65,SPY,40567964,HISTORICAL_PRICES,SPY,,1648509694000,1.1162971331732805,1.1162971331732805,300.65,299.71,300.88,299.44,40567964,287.6056,286.7064,287.8256,286.4481,40567964,"Jul 16, 19",-1.0400000000000205,-0.0035
2019-07-17,297.74,299.93,297.74,299.75,SPY,44102443,HISTORICAL_PRICES,SPY,,1648509651000,1.10238666854964,1.10238666854964,299.75,297.74,299.93,297.74,44102443,286.7446,284.8218,286.9168,284.8218,44102443,"Jul 17, 19",-1.9699999999999704,-0.0066
2019-07-18,298.83,299.25,296.7,297.19,SPY,51701687,HISTORICAL_PRICES,SPY,,1648509789000,1.1100833215647505,1.1100833215647505,297.19,298.83,299.25,296.7,51701687,284.2957,285.8646,286.2663,283.827,51701687,"Jul 18, 19",1.089999999999975,0.0037
2019-07-19,297.17,300.07,296.96,300.04,SPY,71081238,HISTORICAL_PRICES,SPY,,1648509527000,1.0983618133032058,1.0983618133032058,300.04,297.17,300.07,296.96,71081238,287.0221,284.2766,287.0507,284.0757,71081238,"Jul 19, 19",-1.6599999999999682,-0.0056
2019-07-22,297.9,298.5,297.04,297.61,SPY,43687404,HISTORICAL_PRICES,SPY,,1648509651000,1.1035164524784633,1.1035164524784633,297.61,297.9,298.5,297.04,43687404,284.6975,284.9749,285.5489,284.1522,43687404,"Jul 22, 19",0.7299999999999613,0.0025
2019-07-23,300.03,300.03,298.22,299.14,SPY,44657973,HISTORICAL_PRICES,SPY,,1648509446000,1.1185567010309276,1.1185567010309276,299.14,300.03,300.03,298.22,44657973,286.1611,287.0125,287.0125,285.281,44657973,"Jul 23, 19",2.1299999999999955,0.0072
2019-07-24,301.44,301.44,299.09,299.19,SPY,47213232,HISTORICAL_PRICES,SPY,,1648509651000,1.1285129219036858,1.1285129219036858,299.19,301.44,301.44,299.09,47213232,286.2089,288.3613,288.3613,286.1133,47213232,"Jul 24, 19",1.410000000000025,0.0047
2019-07-25,300,301,299.11,300.94,SPY,55394092,HISTORICAL_PRICES,SPY,,1648509378000,1.1183448665442732,1.1183448665442732,300.94,300,301,299.11,55394092,287.883,286.9838,287.9404,286.1324,55394092,"Jul 25, 19",-1.4399999999999977,-0.0048
2019-07-26,302.01,302.23,300.62,300.76,SPY,45084077,HISTORICAL_PRICES,SPY,,1648509713000,1.13253777715012,1.13253777715012,300.76,302.01,302.23,300.62,45084077,287.7108,288.9066,289.117,287.5769,45084077,"Jul 26, 19",2.009999999999991,0.0067
2019-07-29,301.46,301.93,300.85,301.88,SPY,38126462,HISTORICAL_PRICES,SPY,,1648509598000,1.1286541448947887,1.1286541448947887,301.88,301.46,301.93,300.85,38126462,288.7822,288.3804,288.83,287.7969,38126462,"Jul 29, 19",-0.5500000000000114,-0.0018
2019-07-30,300.72,301.17,299.49,299.91,SPY,45849045,HISTORICAL_PRICES,SPY,,1648509630000,1.1234288942239798,1.1234288942239798,299.91,300.72,301.17,299.49,45849045,286.8977,287.6725,288.103,286.4959,45849045,"Jul 30, 19",-0.7399999999999523,-0.0025
2019-07-31,297.43,301.2,295.2,300.99,SPY,104245162,HISTORICAL_PRICES,SPY,,1648509789000,1.1001977121875441,1.1001977121875441,300.99,297.43,301.2,295.2,104245162,287.9308,284.5253,288.1317,282.392,104245162,"Jul 31, 19",-3.2900000000000205,-0.0109
2019-08-01,294.84,300.87,293.96,297.6,SPY,142646576,HISTORICAL_PRICES,SPY,,1648509527000,1.0819093348397117,1.0819093348397117,297.6,294.84,300.87,293.96,142646576,284.6879,282.0477,287.816,281.2058,142646576,"Aug 1, 19",-2.590000000000032,-0.0087
2019-08-02,292.62,294.12,290.9,293.85,SPY,116749695,HISTORICAL_PRICES,SPY,,1648509527000,1.0662335828272842,1.0662335828272842,293.85,292.62,294.12,290.9,116749695,281.1006,279.924,281.3589,278.2786,116749695,"Aug 2, 19",-2.2199999999999704,-0.0075
2019-08-05,283.82,288.21,281.72,288.09,SPY,178745449,HISTORICAL_PRICES,SPY,,1648509396000,1.0040954667419855,1.0040954667419855,288.09,283.82,288.21,281.72,178745449,275.5905,271.5058,275.7053,269.4969,178745449,"Aug 5, 19",-8.800000000000011,-0.0301
2019-08-06,287.8,288.04,284.28,285.91,SPY,120711682,HISTORICAL_PRICES,SPY,,1648509527000,1.032198841971473,1.032198841971473,285.91,287.8,288.04,284.28,120711682,273.5051,275.3131,275.5427,271.9458,120711682,"Aug 6, 19",3.980000000000018,0.014
2019-08-07,287.97,288.82,282.04,284.4,SPY,140572265,HISTORICAL_PRICES,SPY,,1648509651000,1.0333992373958483,1.0333992373958483,284.4,287.97,288.82,282.04,140572265,272.0606,275.4757,276.2889,269.803,140572265,"Aug 7, 19",0.17000000000001592,0.0006
2019-08-08,293.62,293.62,289.01,289.62,SPY,87713904,HISTORICAL_PRICES,SPY,,1648509713000,1.0732947323824318,1.0732947323824318,289.62,293.62,293.62,289.01,87713904,277.0541,280.8806,280.8806,276.4706,87713904,"Aug 8, 19",5.649999999999977,0.0196
2019-08-09,291.62,293.24,289.65,292.58,SPY,93729958,HISTORICAL_PRICES,SPY,,1648509396000,1.0591724332721366,1.0591724332721366,292.58,291.62,293.24,289.65,93729958,279.8857,278.9674,280.5171,277.0828,93729958,"Aug 9, 19",-2,-0.0068
2019-08-12,288.07,293.5,287.36,287.74,SPY,65527632,HISTORICAL_PRICES,SPY,,1648509419000,1.0341053523513626,1.0341053523513626,287.74,288.07,293.5,287.36,65527632,275.2557,275.5714,280.7658,274.8922,65527632,"Aug 12, 19",-3.5500000000000114,-0.0122
2019-08-13,292.55,294.15,287.36,287.74,SPY,94792972,HISTORICAL_PRICES,SPY,,1648509538000,1.065739302358424,1.065739302358424,287.74,292.55,294.15,287.36,94792972,275.2557,279.857,281.3876,274.8922,94792972,"Aug 13, 19",4.480000000000018,0.0156
2019-08-14,283.9,292.4644,283.76,288.07,SPY,135622053,HISTORICAL_PRICES,SPY,,1648509527000,1.0046603587063971,1.0046603587063971,288.07,283.9,292.4644,283.76,135622053,275.5714,271.5823,279.7751,271.4484,135622053,"Aug 14, 19",-8.650000000000034,-0.0296
2019-08-15,284.65,285.64,282.39,284.88,SPY,101929845,HISTORICAL_PRICES,SPY,,1648509378000,1.009956220872758,1.009956220872758,284.88,284.65,285.64,282.39,101929845,272.5198,272.2998,273.2468,270.1378,101929845,"Aug 15, 19",0.75,0.0026
2019-08-16,288.85,289.33,284.7138,286.48,SPY,85825286,HISTORICAL_PRICES,SPY,,1648509768000,1.039613049004378,1.039613049004378,286.48,288.85,289.33,284.7138,85825286,274.0504,276.3176,276.7767,272.3608,85825286,"Aug 16, 19",4.2000000000000455,0.0148
2019-08-19,292.33,293.08,291.44,292.19,SPY,53640153,HISTORICAL_PRICES,SPY,,1648509713000,1.0641858494562912,1.0641858494562912,292.19,292.33,293.08,291.44,53640153,279.5126,279.6466,280.364,278.7952,53640153,"Aug 19, 19",3.4799999999999613,0.012
2019-08-20,290.09,292.36,289.95,291.77,SPY,51652752,HISTORICAL_PRICES,SPY,,1648509419000,1.0483688744527606,1.0483688744527606,291.77,290.09,292.36,289.95,51652752,279.1109,277.5038,279.6753,277.3698,51652752,"Aug 20, 19",-2.240000000000009,-0.0077
2019-08-21,292.45,292.86,291.72,292.48,SPY,49723430,HISTORICAL_PRICES,SPY,,1648509630000,1.065033187402909,1.065033187402909,292.48,292.45,292.86,291.72,49723430,279.7901,279.7614,280.1536,279.063,49723430,"Aug 21, 19",2.3600000000000136,0.0081
2019-08-22,292.36,293.93,290.4,293.23,SPY,51739292,HISTORICAL_PRICES,SPY,,1648509446000,1.0643976839429459,1.0643976839429459,293.23,292.36,293.93,290.4,51739292,280.5075,279.6753,281.1771,277.8003,51739292,"Aug 22, 19",-0.08999999999997499,-0.0003
2019-08-23,284.85,292.76,283.47,290.92,SPY,149318151,HISTORICAL_PRICES,SPY,,1648509694000,1.0113684507837877,1.0113684507837877,290.92,284.85,292.76,283.47,149318151,278.2977,272.4911,280.0579,271.171,149318151,"Aug 23, 19",-7.509999999999991,-0.0257
2019-08-26,288,288,285.58,287.27,SPY,72620598,HISTORICAL_PRICES,SPY,,1648509651000,1.0336110718825025,1.0336110718825025,287.27,288,288,285.58,72620598,274.8061,275.5044,275.5044,273.1894,72620598,"Aug 26, 19",3.1499999999999773,0.0111
2019-08-27,286.87,289.95,286.03,289.54,SPY,68262998,HISTORICAL_PRICES,SPY,,1648509789000,1.0256319728851857,1.0256319728851857,289.54,286.87,289.95,286.03,68262998,276.9776,274.4235,277.3698,273.6199,68262998,"Aug 27, 19",-1.1299999999999955,-0.0039
2019-08-28,288.89,289.07,285.25,286.14,SPY,59852324,HISTORICAL_PRICES,SPY,,1648509419000,1.0398954949865837,1.0398954949865837,286.14,288.89,289.07,285.25,59852324,273.7251,276.3558,276.528,272.8738,59852324,"Aug 28, 19",2.019999999999982,0.007
2019-08-29,292.58,293.16,290.61,291.72,SPY,57998913,HISTORICAL_PRICES,SPY,,1648509630000,1.0659511368450783,1.0659511368450783,291.72,292.58,293.16,290.61,57998913,279.063,279.8857,280.4406,278.0012,57998913,"Aug 29, 19",3.6899999999999977,0.0128
2019-08-30,292.45,294.2399,291.42,294.22,SPY,62961780,HISTORICAL_PRICES,SPY,,1648509396000,1.065033187402909,1.065033187402909,294.22,292.45,294.2399,291.42,62961780,281.4546,279.7614,281.4736,278.7761,62961780,"Aug 30, 19",-0.12999999999999545,-0.0004
2019-09-03,290.74,291.58,289.27,290.57,SPY,69231875,HISTORICAL_PRICES,SPY,,1648509598000,1.0529586216636069,1.0529586216636069,290.57,290.74,291.58,289.27,69231875,277.9629,278.1256,278.9291,276.7193,69231875,"Sep 3, 19",-1.7099999999999795,-0.0058
2019-09-04,294.04,294.055,292.31,293.14,SPY,47003957,HISTORICAL_PRICES,SPY,,1648509556000,1.076260415195594,1.076260415195594,293.14,294.04,294.055,292.31,47003957,280.4214,281.2824,281.2967,279.6274,47003957,"Sep 4, 19",3.3000000000000114,0.0114
2019-09-05,297.82,298.83,294.001,296.79,SPY,83356779,HISTORICAL_PRICES,SPY,,1648509713000,1.1029515605140516,1.1029515605140516,296.79,297.82,298.83,294.001,83356779,283.9131,284.8984,285.8646,281.2451,83356779,"Sep 5, 19",3.7799999999999727,0.0129
2019-09-06,298.05,298.76,297.42,298.17,SPY,49584290,HISTORICAL_PRICES,SPY,,1648509713000,1.1045756249117356,1.1045756249117356,298.17,298.05,298.76,297.42,49584290,285.2332,285.1184,285.7976,284.5157,49584290,"Sep 6, 19",0.2300000000000182,0.0008
2019-09-09,298.2,299.24,297.16,299.14,SPY,51260290,HISTORICAL_PRICES,SPY,,1648509630000,1.1056347973450076,1.1056347973450076,299.14,298.2,299.24,297.16,51260290,286.1611,285.2619,286.2568,284.267,51260290,"Sep 9, 19",0.14999999999997726,0.0005
2019-09-10,298.13,298.2,295.97,297.36,SPY,57947101,HISTORICAL_PRICES,SPY,,1648509651000,1.1051405168761472,1.1051405168761472,297.36,298.13,298.2,295.97,57947101,284.4583,285.1949,285.2619,283.1286,57947101,"Sep 10, 19",-0.06999999999999318,-0.0002
