,close,high,low,open,symbol,volume,id,key,subkey,updated,changeOverTime,marketChangeOverTime,uOpen,uClose,uHigh,uLow,uVolume,fOpen,fClose,fHigh,fLow,fVolume,date,change,changePercent
2009-10-21,108.23,110.31,108.15,109.04,SPY,225787463,HISTORICAL_PRICES,SPY,,1648509632000,-0.23577178364637763,-0.23577178364637763,109.04,108.23,110.31,108.15,225787463,68.8071,68.296,69.6085,68.2455,225787463,"Oct 21, 09",-0.9809999999999945,-0.009
2009-10-22,109.33,109.68,107.5,108.19,SPY,238443948,HISTORICAL_PRICES,SPY,,1648509523000,-0.22800451913571534,-0.22800451913571534,108.19,109.33,109.68,107.5,238443948,68.2708,68.9901,69.211,67.8354,238443948,"Oct 22, 09",1.0999999999999943,0.0102
2009-10-23,108.08,109.76,107.63,109.69,SPY,240033192,HISTORICAL_PRICES,SPY,,1648509585000,-0.2368309560796498,-0.2368309560796498,109.69,108.08,109.76,107.63,240033192,69.2173,68.2014,69.2615,67.9174,240033192,"Oct 23, 09",-1.25,-0.0114
2009-10-26,106.91,109.31,106.61,108.2,SPY,242028169,HISTORICAL_PRICES,SPY,,1648509531000,-0.2450925010591725,-0.2450925010591725,108.2,106.91,109.31,106.61,242028169,68.2771,67.4631,68.9775,67.2737,242028169,"Oct 26, 09",-1.1700000000000017,-0.0108
2009-10-27,106.42,107.39,106.16,107.03,SPY,253266295,HISTORICAL_PRICES,SPY,,1648509723000,-0.24855246434119477,-0.24855246434119477,107.03,106.42,107.39,106.16,253266295,67.5388,67.1539,67.7659,66.9898,253266295,"Oct 27, 09",-0.4899999999999949,-0.0046
2009-10-28,104.41,106.4783,104.35,106.15,SPY,248821371,HISTORICAL_PRICES,SPY,,1648509757000,-0.2627453749470414,-0.2627453749470414,106.15,104.41,106.4783,104.35,248821371,66.9835,65.8855,67.1906,65.8476,248821371,"Oct 28, 09",-2.010000000000005,-0.0189
2009-10-29,106.65,106.86,104.94,105.19,SPY,198110571,HISTORICAL_PRICES,SPY,,1648509705000,-0.2469283999435108,-0.2469283999435108,105.19,106.65,106.86,104.94,198110571,66.3777,67.299,67.4315,66.2199,198110571,"Oct 29, 09",2.240000000000009,0.0215
2009-10-30,103.56,106.62,103.44,106.3,SPY,325608088,HISTORICAL_PRICES,SPY,,1648509757000,-0.2687473520689168,-0.2687473520689168,106.3,103.56,106.62,103.44,325608088,67.0781,65.3491,67.2801,65.2734,325608088,"Oct 30, 09",-3.0900000000000034,-0.029
2009-11-02,104.32,105.41,103.08,104.13,SPY,254489769,HISTORICAL_PRICES,SPY,,1648509585000,-0.26338087840700475,-0.26338087840700475,104.13,104.32,105.41,103.08,254489769,65.7088,65.8287,66.5165,65.0462,254489769,"Nov 2, 09",0.7599999999999909,0.0073
2009-11-03,104.65,104.8,103.54,103.74,SPY,228362523,HISTORICAL_PRICES,SPY,,1648509523000,-0.26105069905380596,-0.26105069905380596,103.74,104.65,104.8,103.54,228362523,65.4627,66.0369,66.1316,65.3365,228362523,"Nov 3, 09",0.3300000000000125,0.0032
2009-11-04,104.92,106.33,104.65,105.51,SPY,247996688,HISTORICAL_PRICES,SPY,,1648509392000,-0.25914418867391614,-0.25914418867391614,105.51,104.92,106.33,104.65,247996688,66.5796,66.2073,67.0971,66.0369,247996688,"Nov 4, 09",0.269999999999996,0.0026
2009-11-05,106.8501,106.88,105.44,105.66,SPY,180015203,HISTORICAL_PRICES,SPY,,1648509392000,-0.24551546391752582,-0.24551546391752582,105.66,106.8501,106.88,105.44,180015203,66.6743,67.4253,67.4441,66.5354,180015203,"Nov 5, 09",1.930099999999996,0.0184
2009-11-06,107.13,107.4,106.05,106.26,SPY,170954088,HISTORICAL_PRICES,SPY,,1648509723000,-0.24353904815704003,-0.24353904815704003,106.26,107.13,107.4,106.05,170954088,67.0529,67.6019,67.7723,66.9204,170954088,"Nov 6, 09",0.2798999999999978,0.0026
2009-11-09,109.57,109.63,107.87,107.95,SPY,159495654,HISTORICAL_PRICES,SPY,,1648509483000,-0.22630984324247994,-0.22630984324247994,107.95,109.57,109.63,107.87,159495654,68.1193,69.1416,69.1794,68.0688,159495654,"Nov 9, 09",2.4399999999999977,0.0228
2009-11-10,109.59,109.93,108.97,109.31,SPY,171899752,HISTORICAL_PRICES,SPY,,1648509483000,-0.22616862025137693,-0.22616862025137693,109.31,109.59,109.93,108.97,171899752,68.9775,69.1542,69.3688,68.763,171899752,"Nov 10, 09",0.020000000000010232,0.0002
2009-11-11,110.15,110.82,109.62,110.31,SPY,169466161,HISTORICAL_PRICES,SPY,,1648509531000,-0.22221437650049428,-0.22221437650049428,110.31,110.15,110.82,109.62,169466161,69.6085,69.5076,69.9304,69.1731,169466161,"Nov 11, 09",0.5600000000000023,0.0051
2009-11-12,109.03,110.57,108.75,110,SPY,157144501,HISTORICAL_PRICES,SPY,,1648509618000,-0.2301228640022596,-0.2301228640022596,110,109.03,110.57,108.75,157144501,69.4129,68.8008,69.7726,68.6241,157144501,"Nov 12, 09",-1.1200000000000045,-0.0102
2009-11-13,109.62,110.09,108.75,109.31,SPY,150962935,HISTORICAL_PRICES,SPY,,1648509632000,-0.2259567857647225,-0.2259567857647225,109.31,109.62,110.09,108.75,150962935,68.9775,69.1731,69.4697,68.6241,150962935,"Nov 13, 09",0.5900000000000034,0.0054
2009-11-16,111.21,111.69,110.32,110.38,SPY,210922108,HISTORICAL_PRICES,SPY,,1648509618000,-0.2147295579720379,-0.2147295579720379,110.38,111.21,111.69,110.32,210922108,69.6527,70.1765,70.4794,69.6149,210922108,"Nov 16, 09",1.5899999999999892,0.0145
2009-11-17,111.339,111.39,110.5,110.92,SPY,147134089,HISTORICAL_PRICES,SPY,,1648509585000,-0.21381866967942384,-0.21381866967942384,110.92,111.339,111.39,110.5,147134089,69.9935,70.2579,70.2901,69.7284,147134089,"Nov 17, 09",0.1290000000000049,0.0012
2009-11-18,111.27,111.43,110.57,111.26,SPY,156486734,HISTORICAL_PRICES,SPY,,1648509585000,-0.21430588899872904,-0.21430588899872904,111.26,111.27,111.43,110.57,156486734,70.208,70.2143,70.3153,69.7726,156486734,"Nov 18, 09",-0.06900000000000261,-0.0006
2009-11-19,109.82,111.3059,109.13,110.51,SPY,208734520,HISTORICAL_PRICES,SPY,,1648509674000,-0.22454455585369307,-0.22454455585369307,110.51,109.82,111.3059,109.13,208734520,69.7347,69.2993,70.237,68.8639,208734520,"Nov 19, 09",-1.4500000000000028,-0.013
2009-11-20,109.43,109.76,109.01,109.25,SPY,134195979,HISTORICAL_PRICES,SPY,,1648509632000,-0.2272984041802005,-0.2272984041802005,109.25,109.43,109.76,109.01,134195979,68.9397,69.0532,69.2615,68.7882,134195979,"Nov 20, 09",-0.38999999999998636,-0.0036
2009-11-23,110.82,111.74,110.6,110.72,SPY,148010135,HISTORICAL_PRICES,SPY,,1648509445000,-0.21748340629854548,-0.21748340629854548,110.72,110.82,111.74,110.6,148010135,69.8673,69.9304,70.5109,69.7915,148010135,"Nov 23, 09",1.3899999999999864,0.0127
2009-11-24,110.99,111.2022,110.01,111,SPY,138420046,HISTORICAL_PRICES,SPY,,1648509632000,-0.21628301087417037,-0.21628301087417037,111,110.99,111.2022,110.01,138420046,70.044,70.0376,70.1715,69.4192,138420046,"Nov 24, 09",0.1700000000000017,0.0015
2009-11-25,111.38,111.5,110.82,111.17,SPY,109564770,HISTORICAL_PRICES,SPY,,1648509445000,-0.21352916254766283,-0.21352916254766283,111.17,111.38,111.5,110.82,109564770,70.1512,70.2837,70.3595,69.9304,109564770,"Nov 25, 09",0.39000000000000057,0.0035
2009-11-27,109.57,110.32,108.29,108.4,SPY,126001795,HISTORICAL_PRICES,SPY,,1648509376000,-0.22630984324247994,-0.22630984324247994,108.4,109.57,110.32,108.29,126001795,68.4033,69.1416,69.6149,68.3339,126001795,"Nov 27, 09",-1.8100000000000023,-0.0163
2009-11-30,109.94,110.2,108.12,109.48,SPY,160874797,HISTORICAL_PRICES,SPY,,1648509392000,-0.2236972179070753,-0.2236972179070753,109.48,109.94,110.2,108.12,160874797,69.0848,69.3751,69.5391,68.2266,160874797,"Nov 30, 09",0.37000000000000455,0.0034
2009-12-01,111.3,111.66,110.73,110.92,SPY,159613619,HISTORICAL_PRICES,SPY,,1648509632000,-0.2140940545120746,-0.2140940545120746,110.92,111.3,111.66,110.73,159613619,69.9935,70.2333,70.4604,69.8736,159613619,"Dec 1, 09",1.3599999999999994,0.0124
2009-12-02,111.25,112.01,110.92,111.28,SPY,132315059,HISTORICAL_PRICES,SPY,,1648509632000,-0.21444711198983196,-0.21444711198983196,111.28,111.25,112.01,110.92,132315059,70.2206,70.2017,70.6813,69.9935,132315059,"Dec 2, 09",-0.04999999999999716,-0.0004
2009-12-03,110.38,112.18,110.29,111.55,SPY,167324826,HISTORICAL_PRICES,SPY,,1648509445000,-0.22059031210281038,-0.22059031210281038,111.55,110.38,112.18,110.29,167324826,70.391,69.6527,70.7886,69.5959,167324826,"Dec 3, 09",-0.8700000000000045,-0.0078
2009-12-04,111.01,112.38,110.04,111.84,SPY,274907788,HISTORICAL_PRICES,SPY,,1648509523000,-0.21614178788306734,-0.21614178788306734,111.84,111.01,112.38,110.04,274907788,70.574,70.0503,70.9148,69.4382,274907788,"Dec 4, 09",0.6300000000000097,0.0057
2009-12-07,110.84,111.53,110.49,110.91,SPY,127973802,HISTORICAL_PRICES,SPY,,1648509555000,-0.21734218330744245,-0.21734218330744245,110.91,110.84,111.53,110.49,127973802,69.9872,69.943,70.3784,69.7221,127973802,"Dec 7, 09",-0.1700000000000017,-0.0015
2009-12-08,109.61,110.7725,109.27,110.04,SPY,169863654,HISTORICAL_PRICES,SPY,,1648509445000,-0.226027397260274,-0.226027397260274,110.04,109.61,110.7725,109.27,169863654,69.4382,69.1668,69.9004,68.9523,169863654,"Dec 8, 09",-1.230000000000004,-0.0111
2009-12-09,110.021,110.18,109.02,109.58,SPY,155063348,HISTORICAL_PRICES,SPY,,1648509415000,-0.22312526479310835,-0.22312526479310835,109.58,110.021,110.18,109.02,155063348,69.1479,69.4262,69.5265,68.7945,155063348,"Dec 9, 09",0.41100000000000136,0.0037
2009-12-10,110.64,111.12,110.45,110.7,SPY,138014637,HISTORICAL_PRICES,SPY,,1648509705000,-0.218754413218472,-0.218754413218472,110.7,110.64,111.12,110.45,138014637,69.8546,69.8168,70.1197,69.6969,138014637,"Dec 10, 09",0.6189999999999998,0.0056
2009-12-11,111.11,111.36,110.61,111.11,SPY,124853988,HISTORICAL_PRICES,SPY,,1648509445000,-0.21543567292755264,-0.21543567292755264,111.11,111.11,111.36,110.61,124853988,70.1134,70.1134,70.2711,69.7979,124853988,"Dec 11, 09",0.46999999999999886,0.0042
2009-12-14,111.87,112,105.476,111.87,SPY,107141486,HISTORICAL_PRICES,SPY,,1648509781000,-0.21006919926564044,-0.21006919926564044,111.87,111.87,112,105.476,107141486,70.5929,70.5929,70.675,66.5582,107141486,"Dec 14, 09",0.7600000000000051,0.0068
2009-12-15,111.35,111.92,111,111.46,SPY,120408777,HISTORICAL_PRICES,SPY,,1648509723000,-0.21374099703431726,-0.21374099703431726,111.46,111.35,111.92,111,120408777,70.3342,70.2648,70.6245,70.044,120408777,"Dec 15, 09",-0.5200000000000102,-0.0046
2009-12-16,111.52,112.13,111.27,111.8,SPY,155358104,HISTORICAL_PRICES,SPY,,1648509555000,-0.21254060160994215,-0.21254060160994215,111.8,111.52,112.13,111.27,155358104,70.5488,70.3721,70.757,70.2143,155358104,"Dec 16, 09",0.1700000000000017,0.0015
2009-12-17,110.18,110.93,110.08,110.72,SPY,183390083,HISTORICAL_PRICES,SPY,,1648509531000,-0.22200254201383984,-0.22200254201383984,110.72,110.18,110.93,110.08,183390083,69.8673,69.5265,69.9998,69.4634,183390083,"Dec 17, 09",-1.3399999999999892,-0.012
2009-12-18,110.21,110.3,109.28,110.2,SPY,174591136,HISTORICAL_PRICES,SPY,,1648509415000,-0.2217907075271855,-0.2217907075271855,110.2,110.21,110.3,109.28,174591136,69.5391,69.5454,69.6022,68.9586,174591136,"Dec 18, 09",0.029999999999986926,0.0003
2009-12-21,111.33,111.7,110.76,110.76,SPY,118104223,HISTORICAL_PRICES,SPY,,1648509632000,-0.21388222002542018,-0.21388222002542018,110.76,111.33,111.7,110.76,118104223,69.8925,70.2522,70.4857,69.8925,118104223,"Dec 21, 09",1.1200000000000045,0.0102
2009-12-22,111.73,111.97,111.425,111.57,SPY,91707436,HISTORICAL_PRICES,SPY,,1648509392000,-0.21105776020336112,-0.21105776020336112,111.57,111.73,111.97,111.425,91707436,70.4036,70.5046,70.656,70.3121,91707436,"Dec 22, 09",0.4000000000000057,0.0036
2009-12-23,111.95,112.11,111.5,112,SPY,111783033,HISTORICAL_PRICES,SPY,,1648509781000,-0.20950430730122865,-0.20950430730122865,112,111.95,112.11,111.5,111783033,70.675,70.6434,70.7444,70.3595,111783033,"Dec 23, 09",0.21999999999999886,0.002
2009-12-24,112.48,112.6,111.9948,112.19,SPY,39677470,HISTORICAL_PRICES,SPY,,1648509523000,-0.20576189803700043,-0.20576189803700043,112.19,112.48,112.6,111.9948,39677470,70.7949,70.9779,71.0536,70.6717,39677470,"Dec 24, 09",0.5300000000000011,0.0047
2009-12-28,112.72,112.99,112.32,112.9,SPY,87508427,HISTORICAL_PRICES,SPY,,1648509674000,-0.20406722214376505,-0.20406722214376505,112.9,112.72,112.99,112.32,87508427,71.2429,71.1293,71.2997,70.8769,87508427,"Dec 28, 09",0.23999999999999488,0.0021
2009-12-29,112.562,113.03,112.55,113.01,SPY,80572472,HISTORICAL_PRICES,SPY,,1648509523000,-0.20518288377347838,-0.20518288377347838,113.01,112.562,113.03,112.55,80572472,71.3123,71.0296,71.3249,71.022,80572472,"Dec 29, 09",-0.15800000000000125,-0.0014
2009-12-30,112.52,112.65,112.17,112.23,SPY,73138357,HISTORICAL_PRICES,SPY,,1648509781000,-0.20547945205479456,-0.20547945205479456,112.23,112.52,112.65,112.17,73138357,70.8201,71.0031,71.0851,70.7823,73138357,"Dec 30, 09",-0.04200000000000159,-0.0004
2009-12-31,111.44,112.8,111.39,112.77,SPY,90637861,HISTORICAL_PRICES,SPY,,1648509392000,-0.21310549357435393,-0.21310549357435393,112.77,111.44,112.8,111.39,90637861,71.1609,70.3216,71.1798,70.2901,90637861,"Dec 31, 09",-1.0799999999999983,-0.0096
2010-01-04,113.33,113.39,111.51,112.37,SPY,118944541,HISTORICAL_PRICES,SPY,,1648509445000,-0.199759920915125,-0.199759920915125,112.37,113.33,113.39,111.51,118944541,70.9085,71.5142,71.5521,70.3658,118944541,"Jan 4, 10",1.8900000000000006,0.017
2010-01-05,113.63,113.68,112.85,113.26,SPY,111579866,HISTORICAL_PRICES,SPY,,1648509618000,-0.19764157604858076,-0.19764157604858076,113.26,113.63,113.68,112.85,111579866,71.4701,71.7036,71.7351,71.2114,111579866,"Jan 5, 10",0.29999999999999716,0.0026
2010-01-06,113.71,113.99,113.43,113.52,SPY,116074402,HISTORICAL_PRICES,SPY,,1648509376000,-0.19707668408416898,-0.19707668408416898,113.52,113.71,113.99,113.43,116074402,71.6341,71.754,71.9307,71.5773,116074402,"Jan 6, 10",0.0799999999999983,0.0007
2010-01-07,114.19,114.33,113.18,113.5,SPY,131091048,HISTORICAL_PRICES,SPY,,1648509585000,-0.1936873322976981,-0.1936873322976981,113.5,114.19,114.33,113.18,131091048,71.6215,72.0569,72.1453,71.4196,131091048,"Jan 7, 10",0.480000000000004,0.0042
2010-01-08,114.57,114.62,113.66,113.89,SPY,126402764,HISTORICAL_PRICES,SPY,,1648509376000,-0.19100409546674205,-0.19100409546674205,113.89,114.57,114.62,113.66,126402764,71.8676,72.2967,72.3283,71.7225,126402764,"Jan 8, 10",0.37999999999999545,0.0033
2010-01-11,114.73,115.13,114.235,115.08,SPY,106375678,HISTORICAL_PRICES,SPY,,1648509674000,-0.18987431153791837,-0.18987431153791837,115.08,114.73,115.13,114.235,106375678,72.6185,72.3977,72.6501,72.0853,106375678,"Jan 11, 10",0.1600000000000108,0.0014
2010-01-12,113.66,114.21,113.22,113.97,SPY,163333432,HISTORICAL_PRICES,SPY,,1648509415000,-0.19742974156192633,-0.19742974156192633,113.97,113.66,114.21,113.22,163333432,71.9181,71.7225,72.0695,71.4448,163333432,"Jan 12, 10",-1.0700000000000074,-0.0093
2010-01-13,114.62,114.94,113.37,113.95,SPY,161821927,HISTORICAL_PRICES,SPY,,1648509632000,-0.1906510379889846,-0.1906510379889846,113.95,114.62,114.94,113.37,161821927,71.9055,72.3283,72.5302,71.5395,161821927,"Jan 13, 10",0.960000000000008,0.0084
2010-01-14,114.93,115.14,114.42,114.49,SPY,115783759,HISTORICAL_PRICES,SPY,,1648509632000,-0.18846208162688882,-0.18846208162688882,114.49,114.93,115.14,114.42,115783759,72.2462,72.5239,72.6564,72.2021,115783759,"Jan 14, 10",0.3100000000000023,0.0027
2010-01-15,113.64,114.84,113.2,114.73,SPY,212283097,HISTORICAL_PRICES,SPY,,1648509555000,-0.19757096455302925,-0.19757096455302925,114.73,113.64,114.84,113.2,212283097,72.3977,71.7099,72.4671,71.4322,212283097,"Jan 15, 10",-1.2900000000000063,-0.0112
2010-01-18,113.64,114.84,113.2,114.73,SPY,212283097,HISTORICAL_PRICES,SPY,,1648509483000,-0.19757096455302925,-0.19757096455302925,114.73,113.64,114.84,113.2,212283097,72.3977,71.7099,72.4671,71.4322,212283097,"Jan 18, 10",0,0
2010-01-19,115.06,115.13,113.59,113.62,SPY,139172635,HISTORICAL_PRICES,SPY,,1648509757000,-0.1875441321847197,-0.1875441321847197,113.62,115.06,115.13,113.59,139172635,71.6972,72.6059,72.6501,71.6783,139172635,"Jan 19, 10",1.4200000000000017,0.0125
2010-01-20,113.89,114.45,112.98,114.28,SPY,216490121,HISTORICAL_PRICES,SPY,,1648509415000,-0.19580567716424235,-0.19580567716424235,114.28,113.89,114.45,112.98,216490121,72.1137,71.8676,72.221,71.2934,216490121,"Jan 20, 10",-1.1700000000000017,-0.0102
2010-01-21,111.7,114.27,111.56,113.92,SPY,344859506,HISTORICAL_PRICES,SPY,,1648509392000,-0.21126959469001555,-0.21126959469001555,113.92,111.7,114.27,111.56,344859506,71.8866,70.4857,72.1074,70.3973,344859506,"Jan 21, 10",-2.1899999999999977,-0.0192
2010-01-22,109.21,111.7416,109.09,111.2,SPY,345942402,HISTORICAL_PRICES,SPY,,1648509705000,-0.22885185708233308,-0.22885185708233308,111.2,109.21,111.7416,109.09,345942402,70.1702,68.9144,70.5119,68.8387,345942402,"Jan 22, 10",-2.490000000000009,-0.0223
2010-01-25,109.77,110.41,109.41,110.21,SPY,186937468,HISTORICAL_PRICES,SPY,,1648509674000,-0.22489761333145042,-0.22489761333145042,110.21,109.77,110.41,109.41,186937468,69.5454,69.2678,69.6716,69.0406,186937468,"Jan 25, 10",0.5600000000000023,0.0051
2010-01-26,109.31,110.47,109.04,109.34,SPY,211168719,HISTORICAL_PRICES,SPY,,1648509483000,-0.22814574212681826,-0.22814574212681826,109.34,109.31,110.47,109.04,211168719,68.9964,68.9775,69.7095,68.8071,211168719,"Jan 26, 10",-0.45999999999999375,-0.0042
2010-01-27,109.83,110.08,108.33,109.17,SPY,271863580,HISTORICAL_PRICES,SPY,,1648509618000,-0.22447394435814155,-0.22447394435814155,109.17,109.83,110.08,108.33,271863580,68.8892,69.3057,69.4634,68.3591,271863580,"Jan 27, 10",0.519999999999996,0.0048
2010-01-28,108.57,110.25,107.91,110.19,SPY,316103993,HISTORICAL_PRICES,SPY,,1648509523000,-0.23337099279762752,-0.23337099279762752,110.19,108.57,110.25,107.91,316103993,69.5328,68.5106,69.5707,68.0941,316103993,"Jan 28, 10",-1.2600000000000051,-0.0115
2010-01-29,107.39,109.8,107.22,109.04,SPY,310677592,HISTORICAL_PRICES,SPY,,1648509632000,-0.24170314927270162,-0.24170314927270162,109.04,107.39,109.8,107.22,310677592,68.8071,67.7659,69.2867,67.6587,310677592,"Jan 29, 10",-1.1799999999999926,-0.0109
2010-02-01,109.06,109.07,107.5008,108.15,SPY,187864905,HISTORICAL_PRICES,SPY,,1648509618000,-0.22991102951560516,-0.22991102951560516,108.15,109.06,109.07,107.5008,187864905,68.2455,68.8198,68.8261,67.8359,187864905,"Feb 1, 10",1.6700000000000017,0.0156
2010-02-02,110.38,110.59,108.88,109.26,SPY,216327851,HISTORICAL_PRICES,SPY,,1648509555000,-0.22059031210281038,-0.22059031210281038,109.26,110.38,110.59,108.88,216327851,68.946,69.6527,69.7852,68.7062,216327851,"Feb 2, 10",1.3199999999999932,0.0121
2010-02-03,109.83,110.4815,109.51,109.88,SPY,172730603,HISTORICAL_PRICES,SPY,,1648509757000,-0.22447394435814155,-0.22447394435814155,109.88,109.83,110.4815,109.51,172730603,69.3372,69.3057,69.7168,69.1037,172730603,"Feb 3, 10",-0.5499999999999972,-0.005
2010-02-04,106.44,109.03,106.42,108.98,SPY,356715612,HISTORICAL_PRICES,SPY,,1648509757000,-0.24841124135009182,-0.24841124135009182,108.98,106.44,109.03,106.42,356715612,68.7693,67.1665,68.8008,67.1539,356715612,"Feb 4, 10",-3.3900000000000006,-0.0309
2010-02-05,106.66,106.88,104.58,106.56,SPY,493585758,HISTORICAL_PRICES,SPY,,1648509618000,-0.2468577884479594,-0.2468577884479594,106.56,106.66,106.88,104.58,493585758,67.2422,67.3053,67.4441,65.9928,493585758,"Feb 5, 10",0.21999999999999886,0.0021
2010-02-08,105.89,107.33,105.8099,106.74,SPY,224166833,HISTORICAL_PRICES,SPY,,1648509523000,-0.25229487360542296,-0.25229487360542296,106.74,105.89,107.33,105.8099,224166833,67.3558,66.8194,67.7281,66.7689,224166833,"Feb 8, 10",-0.769999999999996,-0.0072
2010-02-09,107.22,108.15,106.27,107.13,SPY,337820408,HISTORICAL_PRICES,SPY,,1648509705000,-0.24290354469707673,-0.24290354469707673,107.13,107.22,108.15,106.27,337820408,67.6019,67.6587,68.2455,67.0592,337820408,"Feb 9, 10",1.3299999999999983,0.0126
2010-02-10,107.01,107.6,106.11,107.05,SPY,240511495,HISTORICAL_PRICES,SPY,,1648509632000,-0.24438638610365768,-0.24438638610365768,107.05,107.01,107.6,106.11,240511495,67.5514,67.5262,67.8985,66.9582,240511495,"Feb 10, 10",-0.20999999999999375,-0.002
2010-02-11,108.13,108.25,106.25,106.87,SPY,223591548,HISTORICAL_PRICES,SPY,,1648509392000,-0.23647789860189244,-0.23647789860189244,106.87,108.13,108.25,106.25,223591548,67.4378,68.2329,68.3086,67.0466,223591548,"Feb 11, 10",1.1199999999999903,0.0105
2010-02-12,108.04,108.1012,106.51,106.99,SPY,304622008,HISTORICAL_PRICES,SPY,,1648509674000,-0.23711340206185566,-0.23711340206185566,106.99,108.04,108.1012,106.51,304622008,67.5135,68.1761,68.2147,67.2106,304622008,"Feb 12, 10",-0.0899999999999892,-0.0008
2010-02-16,109.74,109.85,107.821,108.86,SPY,159317418,HISTORICAL_PRICES,SPY,,1648509705000,-0.22510944781810485,-0.22510944781810485,108.86,109.74,109.85,107.821,159317418,68.6936,69.2489,69.3183,68.0379,159317418,"Feb 16, 10",1.6999999999999886,0.0157
2010-02-17,110.26,110.41,109.74,110.27,SPY,168845041,HISTORICAL_PRICES,SPY,,1648509555000,-0.22143765004942803,-0.22143765004942803,110.27,110.26,110.41,109.74,168845041,69.5833,69.577,69.6716,69.2489,168845041,"Feb 17, 10",0.5200000000000102,0.0047
2010-02-18,110.91,111.14,110.035,110.08,SPY,193708529,HISTORICAL_PRICES,SPY,,1648509531000,-0.21684790283858216,-0.21684790283858216,110.08,110.91,111.14,110.035,193708529,69.4634,69.9872,70.1323,69.435,193708529,"Feb 18, 10",0.6499999999999915,0.0059
2010-02-19,111.14,111.57,110.36,110.62,SPY,222684816,HISTORICAL_PRICES,SPY,,1648509618000,-0.2152238384408982,-0.2152238384408982,110.62,111.14,111.57,110.36,222684816,69.8042,70.1323,70.4036,69.6401,222684816,"Feb 19, 10",0.23000000000000398,0.0021
2010-02-22,111.16,111.58,110.83,111.55,SPY,132346808,HISTORICAL_PRICES,SPY,,1648509392000,-0.2150826154497953,-0.2150826154497953,111.55,111.16,111.58,110.83,132346808,70.391,70.1449,70.4099,69.9367,132346808,"Feb 22, 10",0.01999999999999602,0.0002
2010-02-23,109.81,111.2,109.52,110.86,SPY,207496924,HISTORICAL_PRICES,SPY,,1648509445000,-0.22461516734924447,-0.22461516734924447,110.86,109.81,111.2,109.52,207496924,69.9556,69.293,70.1702,69.11,207496924,"Feb 23, 10",-1.3499999999999943,-0.0121
2010-02-24,110.82,111,109.86,110.14,SPY,176350611,HISTORICAL_PRICES,SPY,,1648509555000,-0.21748340629854548,-0.21748340629854548,110.14,110.82,111,109.86,176350611,69.5013,69.9304,70.044,69.3246,176350611,"Feb 24, 10",1.009999999999991,0.0092
2010-02-25,110.67,110.75,108.94,109.24,SPY,259634682,HISTORICAL_PRICES,SPY,,1648509555000,-0.21854257873181757,-0.21854257873181757,109.24,110.67,110.75,108.94,259634682,68.9333,69.8357,69.8862,68.744,259634682,"Feb 25, 10",-0.14999999999999147,-0.0014
2010-02-26,110.74,111.12,110.11,110.77,SPY,173589231,HISTORICAL_PRICES,SPY,,1648509781000,-0.21804829826295727,-0.21804829826295727,110.77,110.74,111.12,110.11,173589231,69.8988,69.8799,70.1197,69.4823,173589231,"Feb 26, 10",0.06999999999999318,0.0006
2010-03-01,111.89,112,111.17,111.2,SPY,147709644,HISTORICAL_PRICES,SPY,,1648509555000,-0.20992797627453752,-0.20992797627453752,111.2,111.89,112,111.17,147709644,70.1702,70.6056,70.675,70.1512,147709644,"Mar 1, 10",1.1500000000000057,0.0104
2010-03-02,112.2,112.74,112,112.37,SPY,160992382,HISTORICAL_PRICES,SPY,,1648509633000,-0.20773901991244176,-0.20773901991244176,112.37,112.2,112.74,112,160992382,70.9085,70.8012,71.1419,70.675,160992382,"Mar 2, 10",0.3100000000000023,0.0028
2010-03-03,112.3,112.97,112.02,112.49,SPY,150784940,HISTORICAL_PRICES,SPY,,1648509674000,-0.20703290495692703,-0.20703290495692703,112.49,112.3,112.97,112.02,150784940,70.9842,70.8643,71.2871,70.6876,150784940,"Mar 3, 10",0.09999999999999432,0.0009
2010-03-04,112.641,112.8,112.03,112.45,SPY,135770353,HISTORICAL_PRICES,SPY,,1648509781000,-0.20462505295862166,-0.20462505295862166,112.45,112.641,112.8,112.03,135770353,70.9589,71.0795,71.1798,70.6939,135770353,"Mar 4, 10",0.3410000000000082,0.003
2010-03-05,114.25,114.34,113.1,113.37,SPY,176118769,HISTORICAL_PRICES,SPY,,1648509618000,-0.19326366332438924,-0.19326366332438924,113.37,114.25,114.34,113.1,176118769,71.5395,72.0948,72.1516,71.3691,176118769,"Mar 5, 10",1.6089999999999947,0.0143
2010-03-08,114.27,114.52,114.07,114.26,SPY,114631139,HISTORICAL_PRICES,SPY,,1648509705000,-0.19312244033328632,-0.19312244033328632,114.26,114.27,114.52,114.07,114631139,72.1011,72.1074,72.2652,71.9812,114631139,"Mar 8, 10",0.01999999999999602,0.0002
2010-03-09,114.46,114.99,113.87,113.93,SPY,154556674,HISTORICAL_PRICES,SPY,,1648509633000,-0.1917808219178083,-0.1917808219178083,113.93,114.46,114.99,113.87,154556674,71.8929,72.2273,72.5617,71.855,154556674,"Mar 9, 10",0.18999999999999773,0.0017
2010-03-10,114.97,115.275,114.41,114.51,SPY,186088798,HISTORICAL_PRICES,SPY,,1648509674000,-0.18817963564468299,-0.18817963564468299,114.51,114.97,115.275,114.41,186088798,72.2589,72.5491,72.7416,72.1958,186088798,"Mar 10, 10",0.5100000000000051,0.0045
